 item_code | total_spent 
 86J4HBU   |    26643.32
 JT3WYHQ   |    26623.89
 SKFTE5L   |    26565.84
 C3FEO14   |    26451.04
 JJC5GJR   |    26419.26
 ARN4K7K   |    26381.86
 TTJ5U6F   |    26363.30
 PN1ZEQU   |    26063.09
 6QU4896   |    26052.00
 MTZ6DHV   |    26045.66
 0DFJBYD   |    25997.58
 CF245PV   |    25957.42
 V21UJCJ   |    25868.48
 LK08C8S   |    25757.88
 DO51WYY   |    25685.60
 MVW5QMK   |    25673.85
 JJCSYFC   |    25582.35
 RQDZA2J   |    25349.99
 BVZBW0X   |    25344.00
 7J1VI8S   |    25325.64
 PN87KKW   |    25323.21
 WL2EO42   |    25258.80
 QG0CWUO   |    25206.84
 8CPY373   |    25204.50
 444MIAS   |    25074.60
 P1GDOYS   |    25059.90
 4TU2JWV   |    24941.40
 CTHUXI4   |    24930.35
 B2U5Z9A   |    24919.58
 TUK9ERC   |    24902.37
 EPAGFVM   |    24890.04
 ARVVCQL   |    24835.64
 BFKN18S   |    24833.28
 3CU5X1L   |    24820.39
 20J60HH   |    24698.88
 IQ5P4Z1   |    24691.52
 2VRJ7X4   |    24589.88
 LTWWWV3   |    24574.55
 OILRUXC   |    24549.76
 RNF8MOU   |    24510.09
 L0GM2XQ   |    24404.87
 T2CVLEI   |    24263.32
 C3D0P2J   |    24256.76
 5MWHVVC   |    24230.25
 VTDGFWB   |    24229.92
 PHSESDY   |    24221.70
 U2UD9R1   |    24220.45
 6EGUEIH   |    24069.00
 303HNIH   |    24048.32
 5SW5HGY   |    24006.86
 14VHORH   |    23946.92
 EIDEJMX   |    23920.05
 D1ZJYXB   |    23864.45
 UQ0FKS2   |    23830.59
 N2Z0YTN   |    23826.00
 R3Z1R4H   |    23802.48
 OPJBUI5   |    23764.98
 4XMRFL7   |    23753.99
 22SXFL3   |    23524.90
 7WA0G35   |    23511.54
 5Y8QIT9   |    23490.74
 61WPZVI   |    23490.66
 PIIFL8N   |    23474.14
 GCIJ7E1   |    23467.47
 3EO4LX3   |    23448.70
 IZK12Q4   |    23382.42
 UIASR8G   |    23364.63
 OWUV2B6   |    23336.88
 9ZGQ1U0   |    23292.36
 8TTR4W2   |    23281.30
 604MLFT   |    23272.50
 I063GD3   |    23257.98
 CY8A7UE   |    23196.42
 2XF4H8M   |    23145.98
 4WETI17   |    23084.73
 PTHWHBT   |    23078.66
 3L3S8I7   |    22989.75
 IGJOIR4   |    22947.06
 PPTFYAI   |    22921.34
 EBP7VH7   |    22918.70
 6DOWOIP   |    22893.66
 L9ZDGKV   |    22863.00
 RC10ETY   |    22708.75
 UBQ5XDE   |    22652.91
 F9MLST2   |    22637.13
 UIMWDLI   |    22628.70
 IG7TWPK   |    22596.00
 MLSJG9T   |    22380.80
 RT45JBF   |    22299.25
 G1ZNUQO   |    22260.78
 B4203Q7   |    22256.48
 U0D92NO   |    22241.55
 D83H617   |    22218.03
 C8J0VR3   |    22202.22
 CBACGMO   |    22185.90
 7EPM19J   |    22174.82
 23RVHT6   |    22127.04
 0BT9JU9   |    22068.78
 LFKX6VW   |    22041.00
 QJLH6OJ   |    22018.50
 JCQUANL   |    22015.04
 YXCZZNZ   |    21930.04
 2VDSBLR   |    21875.36
 LIOLY2Q   |    21863.68
 UFKN8WM   |    21721.70
 KCF1JBJ   |    21652.00
 RJ3CO2H   |    21648.64
 X2GH1B3   |    21648.00
 E2QCUVI   |    21603.96
 V39T50G   |    21591.19
 4LQZQJY   |    21585.76
 LAJ77L0   |    21428.68
 4KW6RQI   |    21347.04
 PR2AEQO   |    21304.46
 FSEPFFW   |    21178.77
 MNZGQ80   |    21161.51
 6Q6144A   |    21114.33
 A12SIXJ   |    21098.30
 9BGPBDI   |    21026.16
 XJY57FM   |    20994.75
 CXI3K7V   |    20964.00
 E4FK69H   |    20935.92
 ZNI8WXP   |    20910.03
 RE33SH5   |    20806.41
 MASCUUC   |    20766.90
 0REA9SO   |    20766.60
 P3G1YD3   |    20715.24
 AASARV6   |    20640.06
 3UKS6L9   |    20614.92
 WRFCFHL   |    20590.92
 YN67120   |    20578.32
 BBUQ1W3   |    20514.02
 YR0L6OG   |    20497.49
 9GC3IEM   |    20315.10
 RLO3OQ2   |    20269.20
 TXF05ZR   |    20216.16
 KNIXJJH   |    20213.24
 4KGQPBD   |    20170.50
 TC521P6   |    20170.44
 WHWP0QK   |    20155.20
 SKHR3TL   |    20137.70
 QTBISAI   |    20049.82
 AOCS1D5   |    20046.60
 SQY6X1C   |    19882.28
 WAYA3F0   |    19794.72
 NKF6RZZ   |    19761.72
 V343HI2   |    19658.36
 BHG23BI   |    19601.19
 KV4VDJT   |    19562.64
 B1CNFO0   |    19557.91
 BFHZ92G   |    19489.14
 KCO5UOC   |    19482.24
 RCHF45V   |    19270.86
 RFJISWT   |    19252.23
 JBBCGIH   |    19248.42
 N1Y0DQO   |    19235.10
 X0GDHOW   |    19201.50
 QXECEZ1   |    19157.25
 LZ2HKO4   |    19081.60
 PRL1FQU   |    19051.50
 FCDO85Q   |    19048.94
 GD0L88I   |    19041.75
 2YSKFQB   |    19025.94
 LZ8Z58M   |    18880.46
 IRFPM45   |    18837.00
 QN3U9CL   |    18833.53
 JE9DUIY   |    18815.38
 K9MPHD6   |    18761.30
 T9ZTB4U   |    18724.64
 4UP5W91   |    18649.32
 H4HBD3I   |    18617.72
 26CT6KY   |    18593.50
 OBH5O6P   |    18525.31
 IVCAR17   |    18511.68
 ZHXDTKO   |    18470.68
 DYA5Y1X   |    18296.30
 44IVK4Q   |    18209.76
 4QYLAM1   |    18166.16
 6FG71D2   |    18119.37
 13FUSC9   |    18073.38
 71M8YGG   |    18058.68
 WAGNS35   |    17999.73
 BR36NDC   |    17998.65
 ZMAXQ0E   |    17975.58
 PZ8V3GT   |    17971.74
 7EQ5S3Y   |    17909.10
 DDC887P   |    17896.76
 Q3VSOX8   |    17856.27
 CM8MSOT   |    17839.92
 P6ZBRA0   |    17828.20
 WYO5JKR   |    17797.52
 CXYD34S   |    17776.80
 50N2QGL   |    17767.47
 PTAIFDC   |    17750.31
 R5B71E0   |    17719.20
 D83IOB0   |    17662.16
 SDQH1C0   |    17638.04
 9WEXP61   |    17632.15
 8C7SJGP   |    17532.00
 G4D8Z2P   |    17443.80
 NFN48L0   |    17392.64
 BXH1KEM   |    17351.90
 KNYP3MA   |    17341.02
 4QYOZGH   |    17303.04
 M698NXJ   |    17219.64
 VIZ4AB8   |    17211.39
 69TMU95   |    17200.40
 1HHS1NH   |    17174.56
 LHE9T8G   |    17135.00
 E1QBPE7   |    17043.18
 1GX5AG4   |    16838.12
 D5EGGKD   |    16775.56
 L0AD9Z2   |    16769.76
 TXW9H0H   |    16744.28
 1JLJFSM   |    16735.95
 RPL6X5K   |    16706.70
 8IOA00E   |    16636.59
 0ZEZKGV   |    16634.88
 JS936H1   |    16622.76
 4E2HK38   |    16604.84
 EWS9V29   |    16546.34
 36TLYSH   |    16472.79
 7EACC8X   |    16412.20
 FU61I0H   |    16391.65
 JWEBLH4   |    16284.37
 ANP546S   |    16193.80
 28NB0UM   |    16186.56
 IJP9C4C   |    16150.68
 VXXMDFJ   |    16137.05
 RLANFQ8   |    16061.65
 GXW7KD6   |    16046.43
 FX0P5O7   |    16042.50
 WJ3U4O5   |    15952.28
 KP0ICET   |    15951.19
 VI6SWG9   |    15910.76
 6FLP9WV   |    15893.99
 DSG2DEF   |    15881.28
 2S7EKGI   |    15880.40
 6GTF6UD   |    15865.56
 PP0FDPS   |    15848.95
 UE89IBA   |    15802.56
 FHGO2J6   |    15745.80
 H9DG0NB   |    15625.68
 WSOP026   |    15589.42
 0F5ZKXG   |    15582.70
 6DS2CD6   |    15574.92
 FNMOBDA   |    15549.84
 NO23C3K   |    15498.05
 ANVA8MG   |    15470.56
 JDC3V61   |    15379.40
 FLC31Z8   |    15370.00
 9EJJ0ZE   |    15315.24
 3NLNKRZ   |    15216.36
 NMKSN5O   |    15184.88
 D6QYC9C   |    15117.46
 HH2Y25T   |    15025.11
 AC6KJXU   |    14994.96
 UUE4L03   |    14973.00
 37QHK88   |    14939.34
 L78WHQA   |    14850.60
 85KU15E   |    14829.78
 3I3J6K0   |    14813.30
 TZG71DW   |    14792.40
 V94SK5U   |    14772.44
 HKKHS17   |    14741.57
 KTYAAB3   |    14723.27
 1LQK4H0   |    14703.30
 IFFCEUR   |    14676.20
 0W4NB10   |    14607.45
 O17GLC4   |    14598.90
 9RXBOUQ   |    14526.26
 MRDKM48   |    14518.24
 T6XV7KY   |    14439.24
 KVFRWNY   |    14408.49
 NBNYKUU   |    14403.76
 2J70ETR   |    14383.92
 GWFOJRJ   |    14329.90
 KM98OWY   |    14326.16
 V9N38PM   |    14252.32
 G5IOBNB   |    14179.50
 XPN5CSH   |    14154.75
 EEVAGML   |    14122.50
 2GOOKFK   |    13982.80
 KZT0UAY   |    13966.94
 BQUZHC5   |    13938.36
 U0VPCAG   |    13930.48
 U1SL5E5   |    13929.76
 ERAR8ZE   |    13921.88
 83EWZ2T   |    13899.60
 GUCS9WF   |    13856.85
 C2C4LO3   |    13795.08
 8GIDL51   |    13794.29
 5D7YJRC   |    13766.10
 LAB6DRB   |    13756.32
 E1TWDJ1   |    13756.16
 9G7DOG1   |    13746.60
 XGN5VW5   |    13692.50
 19XKA6U   |    13558.60
 I9C9EXJ   |    13501.02
 BNNZNH1   |    13482.21
 2A19F7A   |    13465.45
 15V5HX1   |    13463.16
 2OV6YU6   |    13429.12
 HSVBI33   |    13421.96
 Z6PVL9J   |    13419.36
 146SBLG   |    13403.82
 MY9SKSR   |    13362.72
 FG7473R   |    13347.06
 AL78OBR   |    13246.20
 KNVVCCG   |    13222.00
 96NGR6O   |    13207.47
 2Z91DP8   |    13200.32
 QVELIVV   |    13185.21
 8MZPL4Y   |    13127.50
 LOOY9YV   |    13109.15
 HZZ8HKW   |    13096.35
 5GYAKT0   |    13094.09
 DIFDT9H   |    13055.28
 085NHAQ   |    13037.43
 RMT21VT   |    12998.37
 X8MHN8W   |    12996.75
 M02DFKD   |    12970.54
 VMQ4VKG   |    12909.12
 NERBNYF   |    12826.40
 Q6HWBY4   |    12795.20
 A78FA94   |    12777.03
 V33IW0H   |    12722.08
 Z1V34YU   |    12703.04
 KLHZH04   |    12638.90
 DBZ08DN   |    12585.54
 NWFE2UF   |    12535.37
 O08896G   |    12493.52
 F222J30   |    12469.60
 R4YQIUI   |    12434.94
 ASTD3K0   |    12431.00
 FNHJ0NB   |    12412.60
 XQFM14S   |    12400.18
 0IFV41K   |    12299.04
 BY6U6C7   |    12297.00
 L824E1Y   |    12284.86
 X0PIHMG   |    12280.24
 BS3CRQ3   |    12272.76
 DWQHI4Q   |    12118.95
 U774G7D   |    12069.58
 FKIMM5G   |    12015.30
 I1NDFAL   |    12005.00
 1M71E83   |    11983.68
 UEPSTLL   |    11980.50
 R72BL4K   |    11966.85
 N0WOW5T   |    11924.85
 4HYWRRH   |    11897.44
 P1OGH7M   |    11895.35
 5LMVOOR   |    11885.96
 VZODRGF   |    11883.36
 OUTLQFJ   |    11869.80
 N329TWA   |    11752.62
 TL52XFK   |    11714.67
 MQ8W1KP   |    11676.15
 9QMD5P0   |    11670.06
 YH4W1WZ   |    11646.60
 MHO0TZQ   |    11632.25
 07FMNWT   |    11614.88
 B34GQ9S   |    11455.64
 3H0UFL6   |    11279.06
 FZI3VOO   |    11270.55
 TXK5W7M   |    11264.63
 2RVJXXI   |    11248.38
 AQ185ZV   |    11222.90
 FU6SVYR   |    11156.38
 V5UZMNE   |    11101.23
 XM6KD2I   |    11089.63
 TO6CZ1N   |    11080.02
 S9AUXUL   |    11037.60
 2HO9XU9   |    11034.80
 N6W4B2Z   |    11020.39
 CJA2VA1   |    10998.00
 29O7IVW   |    10945.92
 X6CGHZU   |    10925.35
 81GDJVB   |    10910.96
 AVDU2AF   |    10887.80
 2O48I0H   |    10774.75
 X7DZ5L1   |    10754.10
 Y2C1PCG   |    10753.28
 TX7A1TI   |    10683.53
 NSMQ9R0   |    10673.28
 636AXCO   |    10637.64
 IPAQOPM   |    10614.15
 DKCTNP3   |    10579.06
 EDRGI55   |    10573.55
 RS4UP79   |    10487.40
 LI77MTS   |    10456.74
 LXC9824   |    10416.36
 M9QUSQU   |    10349.04
 BV6U3X9   |    10340.88
 ICKF2RO   |    10340.64
 B9ZD6BS   |    10313.80
 NRVYNYB   |    10295.99
 AYCTWFM   |    10226.85
 AHUT9DA   |    10212.00
 EXPKXRA   |    10177.59
 NKANMMN   |    10156.83
 S6VFPOT   |    10154.32
 KUHJ8CQ   |    10154.04
 SSALHB0   |    10145.76
 ENKI5BC   |    10118.88
 15SVX4X   |    10060.28
 LJWUJ4W   |    10038.84
 H2YUE3Y   |    10010.08
 GO0VPK6   |     9994.80
 6MNUXM4   |     9981.40
 ZP4HVG4   |     9963.09
 VBCKIVV   |     9910.65
 KNE3SZT   |     9888.38
 LJC4SIV   |     9851.68
 VUVZFGV   |     9817.95
 R4ADTOE   |     9800.64
 M9NO0XK   |     9742.04
 21EBMMG   |     9721.92
 9SYIQI6   |     9689.12
 HTWKPKH   |     9621.90
 ZN19CVI   |     9507.27
 JUC7V6N   |     9495.09
 WD398QN   |     9468.32
 P9FKVIF   |     9446.84
 J7W1ABZ   |     9417.72
 VDNU5U8   |     9417.15
 ZG3VOH5   |     9320.59
 BRQVJ4V   |     9248.47
 ZNFQMAK   |     9232.82
 REBVRCB   |     9232.09
 YD7I7U0   |     9156.72
 RV5W13F   |     9144.96
 H08PMBH   |     9142.08
 JNPRPS1   |     9004.16
 0FMKH14   |     8994.60
 9WQSB46   |     8979.00
 5ND60XY   |     8930.46
 TTB9LEL   |     8886.80
 4JOOPYE   |     8782.00
 WYZ9XQM   |     8755.60
 LPJVFG1   |     8740.00
 50UOJBH   |     8733.32
 P8SZDVF   |     8726.75
 P3RUGD7   |     8722.00
 47B5V6R   |     8718.45
 PLCWUQ8   |     8697.69
 L5Y37I0   |     8534.24
 LIN9F3A   |     8502.06
 DHN1MYQ   |     8491.67
 C4T0LLQ   |     8323.71
 BQUN6UT   |     8291.91
 QJO765R   |     8247.61
 WGRASJ7   |     8190.24
 QUA3KCD   |     8181.60
 S7HGZZE   |     8142.00
 22NKXE2   |     8103.28
 DTUGX2L   |     8088.20
 7ZHAYDH   |     8056.28
 C6FASCI   |     8017.20
 GPL5UXY   |     8009.04
 K40Y8WT   |     7965.75
 R2DPSUX   |     7936.26
 PFNQUMJ   |     7906.92
 5JPUF86   |     7902.75
 0ONYIWR   |     7900.65
 0TXWAIU   |     7885.24
 VZFU42F   |     7883.84
 KZCV9MQ   |     7862.16
 N67TDGM   |     7821.33
 AFU5DGR   |     7818.48
 E74XMRH   |     7795.32
 NNHYDIT   |     7786.23
 CLMWDGL   |     7771.63
 PFQBZ3X   |     7695.00
 H58DFTC   |     7683.56
 FG1IH5Z   |     7682.20
 JI15IVC   |     7664.58
 00BM9US   |     7613.60
 XA5GCFK   |     7452.90
 9MBAIXV   |     7402.64
 MQHWH19   |     7305.07
 B9I5OD2   |     7292.25
 BZK8EQ4   |     7231.40
 ENW6261   |     7175.35
 SO67GWY   |     7079.52
 KMOK745   |     7061.67
 DGSRW1V   |     7041.60
 4OLVL8G   |     6961.05
 ATYQ8KE   |     6949.80
 67JLNIA   |     6948.30
 1ECNQ8T   |     6939.54
 BFEL7F6   |     6931.32
 WYWF5YQ   |     6927.80
 3DGJL8D   |     6915.96
 SHFVTUQ   |     6903.81
 BOO8O1Z   |     6869.80
 5LWMHZC   |     6850.20
 T936NLJ   |     6771.03
 4IH8YOH   |     6707.56
 8OOKDCW   |     6687.45
 QU1QJDG   |     6674.32
 HUC1R31   |     6663.54
 Y0VIEGI   |     6642.72
 VC3Q7PG   |     6592.14
 3H9JV41   |     6578.64
 7MX6UXG   |     6533.24
 EOFYYOU   |     6522.45
 9Q6VKEL   |     6522.12
 T6ZYMG3   |     6429.60
 NCPL901   |     6418.00
 JY1056H   |     6351.84
 TB1SSO7   |     6295.90
 S5NQ8K7   |     6257.80
 XML9X1O   |     6217.80
 7XYM5SH   |     6160.14
 96AZUJQ   |     6138.21
 6FNBIJY   |     6100.48
 FG502X3   |     6035.04
 WZ0ZH3J   |     5980.48
 FN9T24F   |     5968.53
 YXXTLT4   |     5938.25
 3K8CD45   |     5927.40
 ZIM9YGE   |     5925.78
 TP8NDDS   |     5925.18
 FV1J41W   |     5903.90
 GDERVX7   |     5882.37
 QIATSZA   |     5871.86
 ND7OMEL   |     5855.04
 Z5QU126   |     5814.00
 TOGW1X3   |     5792.28
 YF3D9H4   |     5768.08
 BWP1LA5   |     5754.28
 ICSDCCN   |     5749.44
 QL4XKOU   |     5715.04
 78KAWLS   |     5689.61
 94ZDCNJ   |     5467.20
 ZEUEGR5   |     5463.48
 1T07T9T   |     5423.00
 WAQVSRS   |     5421.00
 VYH0ORD   |     5353.02
 6345RXD   |     5266.23
 T61HMA6   |     5214.33
 LNKB8OQ   |     5197.50
 3POUZBV   |     5166.10
 AX6KYST   |     5161.08
 PVRFUDX   |     5146.20
 OTQRTGZ   |     5124.60
 PTTOQ0C   |     5107.20
 DYARC3B   |     5037.26
 FQR4H6M   |     5030.48
 ZAZ8F8Y   |     5026.56
 XYTG7VL   |     4977.59
 750T4BE   |     4933.40
 YTUFC6O   |     4850.32
 2PYY5OV   |     4786.60
 7CWO6J5   |     4755.39
 H8W0B1D   |     4732.50
 EV6X0UD   |     4699.31
 1Q3SV2E   |     4654.26
 JSE74T7   |     4619.29
 1DIKJHF   |     4540.59
 7MVVPJ3   |     4521.82
 GWSLQ1Y   |     4501.42
 E6CUDHJ   |     4493.25
 OEUD5WZ   |     4475.64
 DC5VZR7   |     4461.76
 Z9STBSS   |     4452.66
 HPWX415   |     4423.20
 ZGKUMRC   |     4399.20
 B5RYP14   |     4380.60
 1CNPBVO   |     4377.96
 9A6GMM8   |     4329.98
 SCD82QI   |     4313.88
 M94NNB5   |     4301.29
 I5O333Q   |     4272.00
 J6J38NZ   |     4191.46
 PZ1LMAQ   |     4183.38
 0KVL0UN   |     4181.87
 9MCQ3SQ   |     4161.00
 VDTRMCJ   |     4153.88
 IVTRJ7U   |     4150.30
 SFLPSD5   |     4126.59
 SVFG26N   |     4117.01
 GLVMG69   |     4090.59
 AH8N01W   |     4054.08
 CQ36V77   |     4037.88
 7L6E1UC   |     4027.98
 7RC79EQ   |     3994.90
 KWIV96L   |     3991.86
 9PRGJY6   |     3895.05
 T9CPZKB   |     3833.10
 C854CFR   |     3809.28
 ZEZCCHS   |     3806.50
 BELZDJZ   |     3804.71
 FWR0CT0   |     3786.50
 8X18M70   |     3786.49
 D9Q9VG7   |     3749.04
 5SU6J56   |     3690.72
 ZABKPTJ   |     3639.75
 KIZLTLH   |     3604.83
 O7SJB7O   |     3598.32
 QX7O58N   |     3590.28
 ELBTQ1J   |     3554.19
 NH3QQY3   |     3528.14
 L17V3KM   |     3518.86
 6KK44VU   |     3513.72
 MS85RL8   |     3465.67
 CUM54GE   |     3461.20
 1EEJZHH   |     3423.92
 CO5T48U   |     3290.95
 5M1OYTP   |     3271.20
 2NO52K4   |     3251.28
 LF79AES   |     3250.40
 T1Q5TK0   |     3249.92
 LM1EISX   |     3249.18
 1JR0ZAG   |     3241.92
 U5MY5PS   |     3236.04
 INF8CA3   |     3228.96
 R688N4E   |     3214.68
 RNBIUZT   |     3206.16
 UMK0FLF   |     3181.95
 041ZOA9   |     3132.25
 9002744   |     3131.50
 GSW5MRK   |     3131.20
 T7IWW7F   |     3076.92
 FRIZ2TH   |     2991.66
 R670RCL   |     2990.19
 5BHIPH0   |     2984.16
 8MON85M   |     2940.00
 5FI1J9L   |     2934.60
 R348X7D   |     2932.30
 DZFHGD6   |     2900.00
 KL5ET22   |     2869.32
 KM927BC   |     2854.34
 DME4784   |     2787.21
 KWOF4I9   |     2785.15
 FG5RVJA   |     2777.04
 N1WAAGA   |     2772.12
 YT3WS9W   |     2753.10
 8GCH8ZI   |     2711.17
 9SF1A1G   |     2703.05
 PI4DME5   |     2689.00
 QJKK21Q   |     2645.64
 XWAVW19   |     2616.60
 8S2Q3WC   |     2577.52
 RFVXX30   |     2537.28
 UWL9PV9   |     2501.64
 I8Y5ONN   |     2488.56
 L59SUP2   |     2458.02
 8MOEOVD   |     2306.70
 ZDZILJK   |     2237.84
 8N8AZVH   |     2220.88
 GBJGUZ2   |     2180.53
 TUEE6T5   |     2146.56
 IZVQKQ8   |     2121.21
 FRQY8Z3   |     2108.96
 56OZLUZ   |     2079.69
 Q6JEH0W   |     2075.00
 JM7GGVC   |     1983.60
 4FJK7UY   |     1974.69
 8LCWC4T   |     1901.68
 WBBWFWE   |     1849.24
 7A2TK60   |     1843.71
 G4YRSL9   |     1835.67
 LWQRH3M   |     1828.50
 UW9DOKQ   |     1825.96
 NIUEFEY   |     1813.37
 1RVGG90   |     1653.76
 EPJBIXL   |     1638.90
 HEFBAQ8   |     1632.15
 56ZCS1C   |     1630.72
 DE1J5IC   |     1607.20
 1N5HBOB   |     1583.20
 I9RSR6T   |     1568.77
 SFX6Q5J   |     1538.05
 LA77S2C   |     1459.14
 G34BOOU   |     1457.55
 MV8S3DS   |     1442.54
 SG6HXYU   |     1420.35
 RMIYXPE   |     1417.47
 SMNA0N5   |     1402.44
 MHLCRN4   |     1312.74
 IHAXLFS   |     1294.48
 CM5VJFQ   |     1271.28
 WUR72JH   |     1231.22
 C2GUTBI   |     1221.38
 B9M04LZ   |     1213.38
 UMHC5CP   |     1134.98
 3H8P82U   |     1134.21
 9562WPB   |      998.43
 H1TA5DV   |      960.50
 TK3BR5U   |      944.90
 QNX2IBK   |      926.91
 3D833IY   |      905.65
 IQUKYNA   |      903.04
 ZI4L7DU   |      891.44
 OK8O06U   |      891.00
 IDVRFTT   |      830.20
 GUM1IEB   |      816.96
 R9JIAN2   |      796.14
 UMLTZ8H   |      793.00
 FHZ1KLE   |      788.85
 AD38NO8   |      767.20
 KW39FE1   |      766.71
 VRK6AZF   |      720.80
 YCBU4DP   |      697.82
 7413VD4   |      643.00
 2D36INC   |      563.03
 EGRH7IN   |      556.20
 2V0A8VL   |      544.92
 IOT4DR6   |      525.69
 4Z07T83   |      525.16
 0III10D   |      500.08
 JJ2VD8T   |      494.11
 BWDD9QY   |      418.46
 DD0SCAW   |      409.47
 7XIMMKM   |      376.70
 FKULYIP   |      301.55
 9ZG2GVG   |      270.00
 6HUBISE   |      198.12
 ZROVQB2   |      194.04
 PLPH0H8   |      191.88
 X8A33B0   |      164.97
 T80Z3BB   |      153.08
 191RC07   |       65.78
 T0778Y2   |        8.54
(6042 rows)

